"doi","tittle","author","year","journal","country","iso_3","locality","continent","longitude","latitude","farm_type","sample_type","host","age","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","no_isolates_resistant","no_isolates_intermidiate","no_isolates_susceptible","percent_resistant","percent_intermediate","percent_susceptible","no_isolates","pathogen","strain","odd_ratio","p_value","mic_breakpoint_mg_m_l","mic_minimum_ihibitory_concentration_mg_m_l","production_system","sampling_start_date","sampling_end_date","no_samples","no_isolates_resistant_to_more_than_one_antimicrobial","prevalence_percent","controls_strain","method","no_organic_production_farms","no_conventonal_production_farms","withdrawal_period_in_years_of_antimicrobials_prior_to_experiment","guidelines","statistical_analyses","laboratory_test","farm_characteristics","notes"
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Amikacin","AMK","Aminoglycoside","Critically important",0,0,12,0,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",6,0,6,41.7,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Ampicillin","AMP","Penicillin","Critically important",6,0,6,50,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Cephalothin","CEF","1st_gen cephalosporin","Highly important",6,0,6,41.7,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Cefoxitin","FOX","2nd_gen cephalosporin","Highly important",2,0,10,8.8,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",1,0,11,8.3,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Ceftriaxone","CRO","3rd_gen cephalosporin","Critically important",0,0,12,0,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Chloromphenicol","CHL","Amphenicol","Highly important",0,0,12,0,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,12,0,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Gentamycin","GEN","Aminoglycoside","Critically important",3,0,9,16.7,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Kanamycin","KAN","Aminoglycoside","Critically important",1,0,11,8.3,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Nalidixic acid","NAL","Quinolones","Critically important",0,0,12,0,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Streptomycin","STR","Aminoglycoside","Critically important",7,0,5,58.3,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Sulfisoxazole","SMZ","Sulfonamide","Highly important",1,0,11,8.3,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Organic","","Chicken","","Tetracycline","TET","Tetracycline","Highly important",4,0,8,33.3,NA,NA,12,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",0,0,58,0,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Amikacin","AMK","Aminoglycoside","Critically important",0,0,58,0,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",33,0,25,55.2,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Ampicillin","AMP","Penicillin","Critically important",34,0,24,56.9,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Cephalothin","CEF","1st_gen cephalosporin","Highly important",34,0,24,56.9,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Cefoxitin","FOX","2nd_gen cephalosporin","Highly important",33,0,25,55.2,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",32,0,26,53.5,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Ceftriaxone","CRO","3rd_gen cephalosporin","Critically important",5,0,53,8.6,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Chloromphenicol","CHL","Amphenicol","Highly important",0,0,58,0,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,58,0,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Gentamycin","GEN","Aminoglycoside","Critically important",1,0,57,1.7,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Kanamycin","KAN","Aminoglycoside","Critically important",1,0,57,1.7,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Nalidixic acid","NAL","Quinolones","Critically important",0,0,58,0,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Streptomycin","STR","Aminoglycoside","Critically important",54,0,4,91.4,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Sulfisoxazole","SMZ","Sulfonamide","Highly important",15,0,43,25,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Tetracycline","TET","Tetracycline","Highly important",5,0,53,6.9,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2010.0566","Prevalence and distribution of Salmonella in organic and conventional broiler poultry farms","Alali, Walid Q., et al.",2010,"Foodborne pathogens and diseases","United States of America","USA","North Carolina","North America",35.317938,-80.131854,"Conventional","","Chicken","","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",0,0,58,0,NA,NA,58,"Salmonella","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Cefoxitin","FOX","2nd_gen cephalosporin","Highly important",13,0,177,6.8,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Amikacin","AMK","Aminoglycoside","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Chloromphenicol","CHL","Amphenicol","Highly important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Tetracycline","TET","Tetracycline","Highly important",85,0,105,44.3,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Ceftriaxone","CRO","3rd_gen cephalosporin","Critically important",7,0,183,3.3,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",9,0,181,4.4,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Nalidixic acid","NAL","Quinolones","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",3,0,187,1.2,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Sulfisoxazole","SMZ","Sulfonamide","Highly important",85,0,105,44.3,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",11,0,179,5.7,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Kanamycin","KAN","Aminoglycoside","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Conventional","","Chicken","","Streptomycin","STR","Aminoglycoside","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Cefoxitin","FOX","2nd_gen cephalosporin","Highly important",16,0,174,8.1,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Amikacin","AMK","Aminoglycoside","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Chloromphenicol","CHL","Amphenicol","Highly important",5,0,185,2.3,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Tetracycline","TET","Tetracycline","Highly important",69,0,121,36.3,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Ceftriaxone","CRO","3rd_gen cephalosporin","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",3,0,187,1.2,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Nalidixic acid","NAL","Quinolones","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",9,0,181,4.3,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Sulfisoxazole","SMZ","Sulfonamide","Highly important",46,0,144,23.9,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",22,0,168,11.5,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1089/fpd.2011.0852","Contamination rates and antimicrobial resistance in Enterococcus spp., Escherichia coli, and Salmonella isolated from “No antibiotics added”–labeled chicken products.","Zhang, Jiayi, et al.",2011,"Foodborne pathogens and diseases","United States of America","USA","Indiana","North America",39.654914,-86.279497,"Organic","","Chicken","","Kanamycin","KAN","Aminoglycoside","Critically important",0,0,190,0,NA,NA,190,"E.coli","","","","","","",NA,NA,NA,NA,NA,"","",NA,NA,"","","","","",""
