"doi","tittle","author","year","author_year","journal","country","iso_3","locality","continent","longitude","latitude","farm_type","sample_type","sampling_end_date","host","age","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","mode_of_action","no_isolates_resistant","no_isolates_intermidiate","no_isolates_susceptible","no_isolates","percent_resistant","percent_intermediate","percent_susceptible","pathogen","strain","odd_ratio","p_value","mic_breakpoint_mg_m_l","mic_minimum_ihibitory_concentration_mg_m_l","production_system","sampling_start_date","no_samples","no_isolates_resistant_to_more_than_one_antimicrobial","prevalence_percent","controls_strain","method","no_organic_production_farms","no_conventonal_production_farms","withdrawal_period_in_years_of_antimicrobials_prior_to_experiment","guidelines","statistical_analyses","laboratory_test","farm_characteristics","notes"
"doi.org/10.1080/11358120902907014","Microbiological quality and antimicrobial resistance of Escherichia coli and Staphylococcus aureus isolated from conventional and organic “Arzúa-Ulloa” cheese","Miranda, J. M., et al.",2009,"Miranda 2009b","CyTA–Journal of Food","Spain","ESP","Galicia","Europe",42.381947,-8.375334,"Organic","",2007,"Cattle","","Doxycycline","DOX","Tetracycline","Highly important","Bacteriostatic",11,0,80,91,11,NA,NA,"S.aureus","","","","","","",2005,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1080/11358120902907014","Microbiological quality and antimicrobial resistance of Escherichia coli and Staphylococcus aureus isolated from conventional and organic “Arzúa-Ulloa” cheese","Miranda, J. M., et al.",2009,"Miranda 2009b","CyTA–Journal of Food","Spain","ESP","Galicia","Europe",42.381947,-8.375334,"Organic","",2007,"Cattle","","Erythromycin","ERY","Macrolide","Critically important","Bacteriostatic",15,0,76,91,15.4,NA,NA,"S.aureus","","","","","","",2005,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1080/11358120902907014","Microbiological quality and antimicrobial resistance of Escherichia coli and Staphylococcus aureus isolated from conventional and organic “Arzúa-Ulloa” cheese","Miranda, J. M., et al.",2009,"Miranda 2009b","CyTA–Journal of Food","Spain","ESP","Galicia","Europe",42.381947,-8.375334,"Organic","",2007,"Cattle","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",10,0,81,91,9.9,NA,NA,"S.aureus","","","","","","",2005,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1080/11358120902907014","Microbiological quality and antimicrobial resistance of Escherichia coli and Staphylococcus aureus isolated from conventional and organic “Arzúa-Ulloa” cheese","Miranda, J. M., et al.",2009,"Miranda 2009b","CyTA–Journal of Food","Spain","ESP","Galicia","Europe",42.381947,-8.375334,"Organic","",2007,"Cattle","","Penicillin","PEN","Penicillin","Highly important","Bactericidal",37,0,54,91,39.6,NA,NA,"S.aureus","","","","","","",2005,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1080/11358120902907014","Microbiological quality and antimicrobial resistance of Escherichia coli and Staphylococcus aureus isolated from conventional and organic “Arzúa-Ulloa” cheese","Miranda, J. M., et al.",2009,"Miranda 2009b","CyTA–Journal of Food","Spain","ESP","Galicia","Europe",42.381947,-8.375334,"Organic","",2007,"Cattle","","Oxacillin","OXA","Penicillin","Highly important","Bactericidal",19,0,72,91,19.8,NA,NA,"S.aureus","","","","","","",2005,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1080/11358120902907014","Microbiological quality and antimicrobial resistance of Escherichia coli and Staphylococcus aureus isolated from conventional and organic “Arzúa-Ulloa” cheese","Miranda, J. M., et al.",2009,"Miranda 2009b","CyTA–Journal of Food","Spain","ESP","Galicia","Europe",42.381947,-8.375334,"Organic","",2007,"Cattle","","Nitrofurantoin","NIT","Nitrofuran derivatives","Important","Bactericidal",5,0,86,91,4.4,NA,NA,"S.aureus","","","","","","",2005,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1080/11358120902907014","Microbiological quality and antimicrobial resistance of Escherichia coli and Staphylococcus aureus isolated from conventional and organic “Arzúa-Ulloa” cheese","Miranda, J. M., et al.",2009,"Miranda 2009b","CyTA–Journal of Food","Spain","ESP","Galicia","Europe",42.381947,-8.375334,"Organic","",2007,"Cattle","","Rifampicin","RMP","Ansamycin","Critically important","Bactericidal",3,0,88,91,2.2,NA,NA,"S.aureus","","","","","","",2005,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.1080/11358120902907014","Microbiological quality and antimicrobial resistance of Escherichia coli and Staphylococcus aureus isolated from conventional and organic “Arzúa-Ulloa” cheese","Miranda, J. M., et al.",2009,"Miranda 2009b","CyTA–Journal of Food","Spain","ESP","Galicia","Europe",42.381947,-8.375334,"Organic","",2007,"Cattle","","Sulfamethaxazole","SMZ","Sulfonamide","Highly important","Bacteriostatic",34,0,57,91,36.3,NA,NA,"S.aureus","","","","","","",2005,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Conventional","",2020,"Pigs","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important","Bactericidal",108,0,2,110,98.18,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Conventional","",2020,"Pigs","","Colistin","CST","Polymyxins","Critically important","Bacteriostatic",3,0,107,110,1.82,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Conventional","",2020,"Pigs","","Doxycycline","DOX","Tetracycline","Highly important","Bacteriostatic",63,0,47,110,57.27,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Conventional","",2020,"Pigs","","Enrofloxacin","ENR","Quinolones","Critically important","Bactericidal",0,0,110,110,0,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Conventional","",2020,"Pigs","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",27,0,83,110,23.64,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Conventional","",2020,"Pigs","","Kanamycin","KAN","Aminoglycoside","Critically important","Bactericidal",17,0,93,110,15.45,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Conventional","",2020,"Pigs","","Neomycin","NEO","Aminoglycoside","Critically important","Bactericidal",33,0,77,110,30,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Conventional","",2020,"Pigs","","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important","Bacteriostatic",88,0,22,110,80,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Organic","",2020,"Pigs","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important","Bactericidal",103,0,2,105,98,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Organic","",2020,"Pigs","","Colistin","CST","Polymyxins","Critically important","Bacteriostatic",0,0,105,105,0,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Organic","",2020,"Pigs","","Doxycycline","DOX","Tetracycline","Highly important","Bacteriostatic",62,0,43,105,58.1,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Organic","",2020,"Pigs","","Enrofloxacin","ENR","Quinolones","Critically important","Bactericidal",1,0,104,105,0.95,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Organic","",2020,"Pigs","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",8,0,97,105,6.67,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Organic","",2020,"Pigs","","Kanamycin","KAN","Aminoglycoside","Critically important","Bactericidal",14,0,91,105,13.33,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Organic","",2020,"Pigs","","Neomycin","NEO","Aminoglycoside","Critically important","Bactericidal",17,0,88,105,15.24,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi.org/10.5713/ab.21.0232","Antimicrobial resistance in fecal Escherichia coli from different pig production systems","Mitchaothai, J., & Srikijkasemwat, K.",2022,"Mitchaothai 2022","Animal Bioscience","Thailand","THA","Western Thailand","Asia",16.915855,99.035871,"Organic","",2020,"Pigs","","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important","Bacteriostatic",60,0,45,105,57.14,NA,NA,"E.coli","","","","","","",2019,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",12,0,22,34,35,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Streptomycin","STR","Aminoglycoside","Critically important","Bactericidal",7,0,27,34,18,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Trimethoprim","TMP","Sulfonamide","Highly important","Bacteriostatic",6,0,28,34,15,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Sulfamethaxazole","SMZ","Sulfonamide","Highly important","Bacteriostatic",7,0,27,34,18,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",6,0,28,34,15,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",5,0,29,34,12,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",3,0,31,34,6,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",3,0,31,34,6,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Nitrofurantoin","NIT","Nitrofuran derivatives","Important","Bactericidal",3,0,31,34,6,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important","Bactericidal",2,0,32,34,3,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Conventional","",2018,"Chicken","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important","Bactericidal",0,0,34,34,0,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",4,0,30,34,9,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Streptomycin","STR","Aminoglycoside","Critically important","Bactericidal",5,0,29,34,12,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Trimethoprim","TMP","Sulfonamide","Highly important","Bacteriostatic",3,0,31,34,6,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Sulfamethaxazole","SMZ","Sulfonamide","Highly important","Bacteriostatic",4,0,30,34,9,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",4,0,30,34,9,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",2,0,32,34,3,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",2,0,32,34,3,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",0,0,34,34,0,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Nitrofurantoin","NIT","Nitrofuran derivatives","Important","Bactericidal",0,0,34,34,0,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important","Bactericidal",0,0,34,34,0,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"doi: 10.3390/antibiotics9100701","Antibiogram profiles and risk factors for multidrug resistance of salmonella enterica recovered from village chickens (gallus gallus domesticus linnaeus) and other environmental sources in the central and southern peninsular malaysia.","SM, Jajere et al",2020,"SM 2020","Antibiotics","Malaysia","MYS","Southern Peninsular","Asia",1.702501,103.710187,"Organic","",2018,"Chicken","","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important","Bactericidal",2,0,32,34,3,NA,NA,"Salmonella","","","","","","",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.psj.2019.10.027","Natural immunity in conventionally and organically reared turkeys and its relation with antimicrobial resistance.","Mughini-Gras, Lapo, et al.",2020,"Mughini-Gras 2020","Poultry Science","Italy","ITA","North East Italy","Europe",46.219194,12.59756,"Conventional","",2013,"Turkey","","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",27,0,1,28,92.9,NA,NA,"E.coli","","","","","","",2012,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.psj.2019.10.027","Natural immunity in conventionally and organically reared turkeys and its relation with antimicrobial resistance.","Mughini-Gras, Lapo, et al.",2020,"Mughini-Gras 2020","Poultry Science","Italy","ITA","North East Italy","Europe",46.219194,12.59756,"Conventional","",2013,"Turkey","","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important","Bactericidal",0,0,28,28,0,NA,NA,"E.coli","","","","","","",2012,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.psj.2019.10.027","Natural immunity in conventionally and organically reared turkeys and its relation with antimicrobial resistance.","Mughini-Gras, Lapo, et al.",2020,"Mughini-Gras 2020","Poultry Science","Italy","ITA","North East Italy","Europe",46.219194,12.59756,"Conventional","",2013,"Turkey","","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important","Bactericidal",0,0,28,28,0,NA,NA,"E.coli","","","","","","",2012,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.psj.2019.10.027","Natural immunity in conventionally and organically reared turkeys and its relation with antimicrobial resistance.","Mughini-Gras, Lapo, et al.",2020,"Mughini-Gras 2020","Poultry Science","Italy","ITA","North East Italy","Europe",46.219194,12.59756,"Conventional","",2013,"Turkey","","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",14,0,14,28,50,NA,NA,"E.coli","","","","","","",2012,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.psj.2019.10.027","Natural immunity in conventionally and organically reared turkeys and its relation with antimicrobial resistance.","Mughini-Gras, Lapo, et al.",2020,"Mughini-Gras 2020","Poultry Science","Italy","ITA","North East Italy","Europe",46.219194,12.59756,"Conventional","",2013,"Turkey","","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",19,0,9,28,64.3,NA,NA,"E.coli","","","","","","",2012,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.psj.2019.10.027","Natural immunity in conventionally and organically reared turkeys and its relation with antimicrobial resistance.","Mughini-Gras, Lapo, et al.",2020,"Mughini-Gras 2020","Poultry Science","Italy","ITA","North East Italy","Europe",46.219194,12.59756,"Conventional","",2013,"Turkey","","Colistin","CST","Polymyxins","Critically important","Bacteriostatic",5,0,23,28,14.3,NA,NA,"E.coli","","","","","","",2012,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.psj.2019.10.027","Natural immunity in conventionally and organically reared turkeys and its relation with antimicrobial resistance.","Mughini-Gras, Lapo, et al.",2020,"Mughini-Gras 2020","Poultry Science","Italy","ITA","North East Italy","Europe",46.219194,12.59756,"Conventional","",2013,"Turkey","","Florfenicol","FLO","Amphenicol","Highly important","Bacteriostatic",0,0,28,28,0,NA,NA,"E.coli","","","","","","",2012,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1016/j.psj.2019.10.027","Natural immunity in conventionally and organically reared turkeys and its relation with antimicrobial resistance.","Mughini-Gras, Lapo, et al.",2020,"Mughini-Gras 2020","Poultry Science","Italy","ITA","North East Italy","Europe",46.219194,12.59756,"Conventional","",2013,"Turkey","","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",14,0,14,28,50,NA,NA,"E.coli","","","","","","",2012,NA,NA,NA,"","",NA,NA,"","","","","",""
