"doi","continent","country","farm_type","host","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","mean","percent_resistant","pathogen","variance","stdevD","totRes","totInt","totSus","N","sampling_end_date"
"DOI: 10.2460/javma.228.7.1074","North America","United States of America","Organic","Cattle","Erythromycin","ERY","Macrolide","Critically important",1,1,"Campylobacter",0.010719988352059,0.103537376594441,22,0,2008,2008,2001
"DOI: 10.2460/javma.228.7.1074","North America","United States of America","Organic","Cattle","Florfenicol","FLL","Amphenicol","Highly important",0,0,"Campylobacter",0,0,0,0,2030,2030,2001
"DOI: 10.2460/javma.228.7.1074","North America","United States of America","Organic","Cattle","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"Campylobacter",0,0,0,0,2030,2030,2001
"DOI: 10.2460/javma.228.7.1074","North America","United States of America","Organic","Cattle","Kanamycin","KAN","Aminoglycoside","Critically important",30,30,"Campylobacter",0.21,0.458257569495584,609,0,1421,1421,2001
"DOI: 10.2460/javma.228.7.1074","North America","United States of America","Organic","Cattle","Nalidixic acid","NAL","Quinolones","Critically important",1,1,"Campylobacter",0.0126438399378776,0.112444830640975,26,0,2004,2004,2001
"DOI: 10.2460/javma.228.7.1074","North America","United States of America","Organic","Cattle","Streptomycin","STR","Aminoglycoside","Critically important",1,1,"Campylobacter",0.00587638622630979,0.0766575907938006,12,0,2018,2018,2001
"DOI: 10.2460/javma.228.7.1074","North America","United States of America","Organic","Cattle","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",39,39,"Campylobacter",0.237274381809799,0.487108182860644,786,0,1244,1244,2001
"DOI: 10.2460/javma.228.7.1074","North America","United States of America","Organic","Cattle","Tetracycline","TET","Tetracycline","Highly important",49,49,"Campylobacter",0.249952437574316,0.499952435311917,1001,0,1029,1029,2001
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",0,0,"E.coli",0.00200399993548491,0.0447660578506184,1,0,497,497,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",1,0,"E.coli",0.00563045008971526,0.0750363251346657,5,0,878,878,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Ampicillin","AMP","Penicillin","Critically important",13,13,"E.coli",0.114965887646973,0.339066199505308,66,0,432,432,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Ampicillin","AMP","Penicillin","Critically important",24,24,"E.coli",0.183034517608944,0.427825335398623,213,0,670,670,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Cephalothin","CEF","1st_gen cephalosporin","Highly important",2,2,"E.coli",0.0158061966742472,0.125722697530109,8,0,490,490,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Cephalothin","CEF","1st_gen cephalosporin","Highly important",4,4,"E.coli",0.0359758826916886,0.189673094274567,33,0,850,850,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,498,498,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0.00338596542980599,0.0581890490539757,3,0,880,880,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Ceftriaxone","CRO","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,498,498,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Ceftriaxone","CRO","3rd_gen cephalosporin","Critically important",0,0,"E.coli",0,0,0,0,883,883,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",3,3,"E.coli",0.0310962726407639,0.176341352611246,16,0,482,482,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",8,8,"E.coli",0.0758379302516773,0.275386873782461,73,0,810,810,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,"E.coli",0,0,0,0,498,498,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,"E.coli",0,0,0,0,883,883,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"E.coli",0.00200399993548491,0.0447660578506184,1,0,497,497,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",1,1,"E.coli",0.00897793863963709,0.0947519848849463,8,0,875,875,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Kanamycin","KAN","Aminoglycoside","Critically important",16,16,"E.coli",0.133469621457718,0.365334944205613,79,0,419,419,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Kanamycin","KAN","Aminoglycoside","Critically important",20,20,"E.coli",0.161623416516072,0.402024149170261,179,0,704,704,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",0,0,"E.coli",0,0,0,0,498,498,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",0,0,"E.coli",0,0,0,0,883,883,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Streptomycin","STR","Aminoglycoside","Critically important",21,21,"E.coli",0.166388445347656,0.407907398005547,105,0,393,393,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Streptomycin","STR","Aminoglycoside","Critically important",29,29,"E.coli",0.205866698132204,0.453725355399281,256,0,627,627,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",22,22,"E.coli",0.172093998483895,0.414842136823027,110,0,388,388,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",32,32,"E.coli",0.216547879988047,0.465347053271047,280,0,603,603,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Tetracycline","TET","Tetracycline","Highly important",71,71,"E.coli",0.203835422009322,0.4514813639668,356,0,142,142,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Tetracycline","TET","Tetracycline","Highly important",91,91,"E.coli",0.0823918254586123,0.287039762852836,803,0,80,80,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Organic","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",1,1,"E.coli",0.00598780664827987,0.0773809191485851,3,0,495,495,2003
"DOI: 10.2460/javma.231.2.275","North America","United States of America","Conventional","Pigs","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",2,2,"E.coli",0.0188818875218196,0.13741138061245,17,0,866,866,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Conventional","Pigs","Azithromycin","AZI","Macrolide","Critically important",43,69,"Campylobacter",0.245243757431629,0.495220917805002,200,0,264,264,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Organic","Pigs","Azithromycin","AZI","Macrolide","Critically important",8,20,"Campylobacter",0.0697411935196195,0.264085579916094,35,0,429,429,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Conventional","Pigs","Erythromycin","ERY","Macrolide","Critically important",43,68,"Campylobacter",0.24463064803805,0.494601504282033,198,0,266,266,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Organic","Pigs","Erythromycin","ERY","Macrolide","Critically important",8,21,"Campylobacter",0.0733826917360285,0.270892398815523,37,0,427,427,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Conventional","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",2,4,"Campylobacter",0.02314487960761,0.152134412963044,11,0,453,453,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Organic","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",1,3,"Campylobacter",0.0127638228299643,0.112977089845527,6,0,458,458,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Conventional","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",3,4,"Campylobacter",0.0272322755648038,0.165022045693307,13,0,451,451,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Organic","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",1,3,"Campylobacter",0.0127638228299643,0.112977089845527,6,0,458,458,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Conventional","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"Campylobacter",0,0,0,0,464,464,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Organic","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"Campylobacter",0,0,0,0,464,464,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Conventional","Pigs","Tetracycline","TET","Tetracycline","Highly important",47,74,"Campylobacter",0.248810939357907,0.498809522120325,216,0,248,248,2003
"DOI: 10.2460/javma.236.2.201","North America","United States of America","Organic","Pigs","Tetracycline","TET","Tetracycline","Highly important",18,49,"Campylobacter",0.149631205410226,0.386821929846572,85,0,379,379,2003
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",1,23,"Salmonella",0.0127063931305739,0.112722638057197,16,0,1227,1227,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Ampicillin","AMP","Aminopenicillin - betalactamase inhibitors","Critically important",2,28,"Salmonella",0.0150519498087116,0.122686388033521,19,0,1224,1224,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",0,4,"Salmonella",0.00240769062987646,0.0490682242380592,3,0,1240,1240,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Ceftriaxone","CTX","3rd_gen cephalosporin","Critically important",0,0,"Salmonella",0,0,0,0,1243,1243,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Cephalothin","CEF","1st_gen cephalosporin","Highly important",1,20,"Salmonella",0.0111362163918426,0.105528272950156,14,0,1229,1229,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Chloromphenicol","CHL","Amphenicol","Highly important",1,17,"Salmonella",0.00956086182379976,0.0977796595606661,12,0,1231,1231,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,"Salmonella",0,0,0,0,1243,1243,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Gentamycin","GEN","Aminoglycoside","Critically important",0,6,"Salmonella",0.00320766525851284,0.0566362539237266,4,0,1239,1239,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Kanamycin","KAN","Aminoglycoside","Critically important",1,19,"Salmonella",0.0103491863364851,0.101730950730272,13,0,1230,1230,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Nalidixic acid","NAL","Quinolones","Critically important",0,0,"Salmonella",0,0,0,0,1243,1243,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Streptomycin","STR","Aminoglycoside","Critically important",0,6,"Salmonella",0.00320766525851284,0.0566362539237266,4,0,1239,1239,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",1,25,"Salmonella",0.0134895398139476,0.116144478189657,17,0,1226,1226,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Tetracycline","TET","Tetracycline","Highly important",2,30,"Salmonella",0.0166091819741639,0.12887661531156,21,0,1222,1222,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Conventional","Cattle","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",0,1,"Salmonella",0.000803858000620045,0.028352389680943,1,0,1242,1242,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",1,31,"Salmonella",0.00639461919977942,0.0799663629270422,8,0,1235,1235,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Ampicillin","AMP","Aminopenicillin - betalactamase inhibitors","Critically important",0,19,"Salmonella",0.00400634542982132,0.0632956983516362,5,0,1238,1238,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",0,4,"Salmonella",0.000803858000620045,0.028352389680943,1,0,1242,1242,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Ceftriaxone","CTX","3rd_gen cephalosporin","Critically important",0,0,"Salmonella",0,0,0,0,1243,1243,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Cephalothin","CEF","1st_gen cephalosporin","Highly important",0,19,"Salmonella",0.00400634542982132,0.0632956983516362,5,0,1238,1238,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Chloromphenicol","CHL","Amphenicol","Highly important",0,4,"Salmonella",0.000803858000620045,0.028352389680943,1,0,1242,1242,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,"Salmonella",0,0,0,0,1243,1243,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Gentamycin","GEN","Aminoglycoside","Critically important",0,4,"Salmonella",0.000803858000620045,0.028352389680943,1,0,1242,1242,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Kanamycin","KAN","Aminoglycoside","Critically important",0,8,"Salmonella",0.0016064215439122,0.0400801889206151,2,0,1241,1241,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Nalidixic acid","NAL","Quinolones","Critically important",0,0,"Salmonella",0,0,0,0,1243,1243,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Streptomycin","STR","Aminoglycoside","Critically important",0,0,"Salmonella",0,0,0,0,1243,1243,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Sulfamethaxazole","SMZ","Sulfonamide","Highly important",0,4,"Salmonella",0.000803858000620045,0.028352389680943,1,0,1242,1242,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Tetracycline","TET","Tetracycline","Highly important",0,15,"Salmonella",0.00320766525851284,0.0566362539237266,4,0,1239,1239,2001
"DOI: 10.3168/jds.S0022-0302(06)72271-8","North America","United States of America","Organic","Cattle","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",0,4,"Salmonella",0.000803858000620045,0.028352389680943,1,0,1242,1242,2001
"DOI: 10.3390/ani10122217","North America","United States of America","Conventional","Chicken","Ampicillin","AMP","Penicillin","Critically important",56,57,"E.coli",0.246003435064077,0.495987333572217,98,48,28,76,2015
"DOI: 10.3390/ani10122217","North America","United States of America","Conventional","Chicken","Erythromycin","ERY","Macrolide","Critically important",94,94,"E.coli",0.0541683181397807,0.232740881969156,164,9,1,10,2015
"DOI: 10.3390/ani10122217","North America","United States of America","Organic","Chicken","Ampicillin","AMP","Penicillin","Critically important",61,61,"E.coli",0.238076364116792,0.487930696018187,106,32,36,68,2015
"DOI: 10.3390/ani10122217","North America","United States of America","Organic","Chicken","Erythromycin","ERY","Macrolide","Critically important",97,96,"E.coli",0.0332936979785968,0.182465607659627,168,0,6,6,2015
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Ampicillin","AMP","Penicillin","Critically important",45,44,"E.coli",0.247933884297521,0.497929597731969,35,0,42,42,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Highly important",21,20,"E.coli",0.164614606173048,0.405727255891255,16,0,61,61,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",18,18,"E.coli",0.148760330578512,0.385694607919935,14,0,63,63,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Ceftriaxone","CRO","3rd_gen cephalosporin","Critically important",5,4,"E.coli",0.0492494518468544,0.221922175203053,4,0,73,73,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Chloromphenicol","CHL","Amphenicol","Highly important",31,30,"E.coli",0.214538708045202,0.463183233769533,24,0,53,53,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"E.coli",0,0,0,0,77,77,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,"E.coli",0,0,0,0,77,77,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Kanamycin","KAN","Aminoglycoside","Critically important",9,8,"E.coli",0.0826446280991736,0.287479787288034,7,0,70,70,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Streptomycin","STR","Aminoglycoside","Critically important",21,20,"E.coli",0.164614606173048,0.405727255891255,16,0,61,61,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Tetracycline","TET","Tetracycline","Highly important",19,18,"E.coli",0.156856130882105,0.396050667064335,15,0,62,62,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Conventional","Cattle","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",4,3,"E.coli",0.0374430764041154,0.193502135399368,3,0,74,74,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Ampicillin","AMP","Penicillin","Critically important",34,33,"E.coli",0.225182961155939,0.47453446782709,25,0,48,48,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Highly important",26,26,"E.coli",0.192531431788328,0.438784037754711,19,0,54,54,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important",7,6,"E.coli",0.0638018389941828,0.252590259103915,5,0,68,68,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Ceftriaxone","CRO","3rd_gen cephalosporin","Critically important",7,6,"E.coli",0.0638018389941828,0.252590259103915,5,0,68,68,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Chloromphenicol","CHL","Amphenicol","Highly important",12,12,"E.coli",0.108087821354851,0.328767123287671,9,0,64,64,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Gentamycin","GEN","Aminoglycoside","Critically important",3,3,"E.coli",0.0266466504034528,0.163238017641274,2,0,71,71,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Ciprofloxacin","CIP","Quinolones","Critically important",0,0,"E.coli",0,0,0,0,73,73,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Kanamycin","KAN","Aminoglycoside","Critically important",12,12,"E.coli",0.108087821354851,0.328767123287671,9,0,64,64,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Streptomycin","STR","Aminoglycoside","Critically important",16,16,"E.coli",0.137361606305123,0.370623267355306,12,0,61,61,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Tetracycline","TET","Tetracycline","Highly important",21,19,"E.coli",0.163257646838056,0.404051539828839,15,0,58,58,2003
"DOI: 10.4315/0362-028x-67.7.1433","North America","United States of America","Organic","Cattle","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important",3,1,"E.coli",0.0266466504034528,0.163238017641274,2,0,71,71,2003
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Conventional","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",1,2,"Campylobacter",0.00715526337147959,0.0845887898688685,8,0,1102,1102,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Organic","Pigs","Chloromphenicol","CHL","Amphenicol","Highly important",1,1,"Campylobacter",0.00804236669101534,0.0896792433677679,9,0,1101,1101,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Conventional","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",1,3,"Campylobacter",0.0115745475204935,0.107585071085599,13,0,1097,1097,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Organic","Pigs","Ciprofloxacin","CIP","Quinolones","Critically important",0,1,"Campylobacter",0.0035906176446717,0.0599217626966338,4,0,1106,1106,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Conventional","Pigs","Erythromycin","ERY","Macrolide","Critically important",31,77,"Campylobacter",0.214885967048129,0.463557943571383,347,0,763,763,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Organic","Pigs","Erythromycin","ERY","Macrolide","Critically important",21,34,"Campylobacter",0.163214024835646,0.403997555482266,228,0,882,882,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Conventional","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",0,1,"Campylobacter",0.0035906176446717,0.0599217626966338,4,0,1106,1106,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Organic","Pigs","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"Campylobacter",0,0,0,0,1110,1110,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Conventional","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",3,7,"Campylobacter",0.028845872899927,0.169840728036378,33,0,1077,1077,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Organic","Pigs","Nalidixic acid","NAL","Quinolones","Critically important",5,8,"Campylobacter",0.046281957633309,0.215132418833864,54,0,1056,1056,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Conventional","Pigs","Tetracycline","TET","Tetracycline","Highly important",34,83,"Campylobacter",0.223703433162893,0.472972972972973,375,0,735,735,2004
"DOI: 10.4315/0362-028x-68.11.2402","North America","United States of America","Organic","Pigs","Tetracycline","TET","Tetracycline","Highly important",34,56,"Campylobacter",0.223115818521224,0.472351371884558,373,0,737,737,2004
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Organic","Cattle","Azithromycin","AZI","Macrolide","Critically important",0,0,"Campylobacter",0,0,0,0,304,304,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Organic","Cattle","Chloromphenicol","CHL","Amphenicol","Highly important",0,0,"Campylobacter",0,0,0,0,304,304,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Organic","Cattle","Ciprofloxacin","CIP","Quinolones","Critically important",2,2,"Campylobacter",0.0224961045706371,0.149987014673395,7,0,297,297,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Organic","Cattle","Clindamycin","CLIN","Macrolide","Critically important",1,1,"Campylobacter",0.0129847645429363,0.113950711024268,4,0,300,300,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Organic","Cattle","Erythromycin","ERY","Macrolide","Critically important",2,2,"Campylobacter",0.0224961045706371,0.149987014673395,7,0,297,297,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Organic","Cattle","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,"Campylobacter",0,0,0,0,304,304,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Organic","Cattle","Nalidixic acid","NAL","Quinolones","Critically important",3,3,"Campylobacter",0.0318126731301939,0.178361075154289,10,0,294,294,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Organic","Cattle","Tetracycline","TET","Tetracycline","Highly important",48,48,"Campylobacter",0.249610457063712,0.499610305201676,146,0,158,158,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Conventional","Cattle","Azithromycin","AZI","Macrolide","Critically important",2,2,"Campylobacter",0.0203993055555556,0.142826137508355,19,0,893,893,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Conventional","Cattle","Chloromphenicol","CHL","Amphenicol","Highly important",1,1,"Campylobacter",0.0108446829793783,0.1041378076367,10,0,902,902,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Conventional","Cattle","Ciprofloxacin","CIP","Quinolones","Critically important",2,2,"Campylobacter",0.0203993055555556,0.142826137508355,19,0,893,893,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Conventional","Cattle","Clindamycin","CLIN","Macrolide","Critically important",2,2,"Campylobacter",0.0203993055555556,0.142826137508355,19,0,893,893,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Conventional","Cattle","Erythromycin","ERY","Macrolide","Critically important",2,2,"Campylobacter",0.0203993055555556,0.142826137508355,19,0,893,893,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Conventional","Cattle","Gentamycin","GEN","Aminoglycoside","Critically important",1,1,"Campylobacter",0.0108446829793783,0.1041378076367,10,0,902,902,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Conventional","Cattle","Nalidixic acid","NAL","Quinolones","Critically important",2,2,"Campylobacter",0.0203993055555556,0.142826137508355,19,0,893,893,NA
"doi: 10.4315/0362-028x-69.3.482.","North America","United States of America","Conventional","Cattle","Tetracycline","TET","Tetracycline","Highly important",58,58,"Campylobacter",0.243592980532472,0.493551396039431,529,0,383,383,NA
"DOI: 10.4315/0362-028x-69.4.743","North America","United States of America","Conventional","Pigs","Ampicillin","AMP","Penicillin","Critically important",8,8,"Salmonella",0.0750618090564189,0.27397410289372,30,0,337,337,2004
"DOI: 10.4315/0362-028x-69.4.743","North America","United States of America","Conventional","Pigs","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important",3,3,"Salmonella",0.0316284180593812,0.177843802420498,12,0,355,355,2004
"DOI: 10.4315/0362-028x-69.4.743","North America","United States of America","Conventional","Pigs","Ceftriaxone","CTX","3rd_gen cephalosporin","Critically important",0,0,"Salmonella",0,0,0,0,367,367,2004
